time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
3980,95520,-53.09242131,31,24.0,3010,95419,848.3678588867188,0.0003,-1.5839641094207764,9.293879508972168,30316.29296875
3984,95616,-51.45788393000001,31,24.0,3013,95515,768.4415283203125,0.0003,-0.43344181776046753,9.238663673400879,29112.953125
3988,95712,-52.63186383,31,24.0,3016,95611,731.7364501953125,0.0003,0.9276193380355835,9.162520408630371,28738.232421875
3992,95808,-53.666355530000004,31,24.0,3019,95707,752.435546875,0.0003,1.5609736442565918,9.102030754089355,36945.4765625
3996,95904,-53.800541710000005,31,24.0,3022,95803,823.6629638671875,0.0003,0.9199613332748413,9.029716491699219,29989.59375
4000,96000,-56.055883240000014,31,24.0,3025,95899,772.9637451171875,0.0003,0.5631077885627747,9.057555198669434,39619.71875
4004,96096,-55.95945602,31,24.0,3028,95995,798.7723999023438,0.0003,-0.450245201587677,9.062408447265625,33812.234375
4008,96192,-56.5991913,31,24.0,3031,96091,750.8505249023438,0.0003,1.04214608669281,9.036910057067871,42980.0078125
4012,96288,-56.63934197,31,24.0,3034,96187,771.1846313476562,0.0003,1.2689836025238037,9.013772010803223,31820.00390625
4016,96384,-56.78713626999999,31,24.0,3037,96283,785.8801879882812,0.0003,0.7857931852340698,9.004952430725098,32278.90625
4020,96480,-53.74023421999999,31,24.0,3040,96379,756.1901245117188,0.0003,1.304706335067749,8.952338218688965,36755.5703125
4024,96576,-55.24449254,31,24.0,3043,96475,787.671875,0.0003,1.2508025169372559,8.883105278015137,32844.94921875
4028,96672,-56.57108173,31,24.0,3046,96571,760.2643432617188,0.0003,1.418442964553833,8.784191131591797,37461.203125
4032,96768,-55.272054170000004,31,24.0,3048,96667,742.3551025390625,0.0003,1.2895554304122925,8.737340927124023,36951.6953125
4036,96864,-58.54270154999999,31,24.0,3051,96763,797.6395263671875,0.0003,0.19818159937858582,9.112494468688965,44665.5390625
4040,96960,-61.2321364,31,24.0,3054,96859,748.9902954101562,0.0003,-0.6612715721130371,9.051475524902344,29660.20703125
4044,97056,-60.281851780000004,31,24.0,3058,96955,750.4285888671875,0.0003,0.8325325846672058,9.032171249389648,26459.62109375
4048,97152,-59.33357678999999,31,24.0,3060,97051,758.1304931640625,0.0003,0.5741782188415527,9.034483909606934,23495.98828125
4052,97248,-61.11671723000001,31,24.0,3063,97147,752.4282836914062,0.0003,-1.105575442314148,9.015284538269043,40431.7265625
4056,97344,-59.73413087,31,24.0,3067,97243,710.3506469726562,0.0003,-1.0579196214675903,9.013259887695312,40798.44921875
4060,97440,-60.811189109999994,31,24.0,3070,97339,751.6873779296875,0.0003,0.39402496814727783,8.935537338256836,27567.4609375
4064,97536,-60.937212820000006,31,24.0,3073,97435,773.681884765625,0.0003,-0.103505939245224,8.860297203063965,24923.1953125
4068,97632,-57.63516693,31,24.0,3076,97531,747.9293212890625,0.0003,0.9676125049591064,8.83709716796875,32300.064453125
4072,97728,-53.55341139,31,24.0,3079,97627,735.7579956054688,0.0003,0.5225699543952942,8.847737312316895,30285.97265625
4076,97824,-56.922921810000005,31,24.0,3082,97723,756.0022583007812,0.0003,-2.3666274547576904,8.974797248840332,25640.771484375
4080,97920,-54.97406314,31,24.0,3085,97819,765.21875,0.0003,-0.7934781908988953,9.091184616088867,22146.48046875
4084,98016,-57.111106599999985,31,24.0,3088,97915,762.14892578125,0.0003,1.051537275314331,9.13387393951416,29988.623046875
4088,98112,-55.6412106,31,24.0,3091,98011,780.4523315429688,0.0003,-1.4433434009552002,9.126890182495117,23619.95703125
4092,98208,-57.04722628999999,31,24.0,3094,98107,814.2732543945312,0.0003,-3.408228635787964,9.184755325317383,26527.88671875
4096,98304,-52.35024609999999,31,24.0,3096,98203,728.3453369140625,0.0003,0.6034583449363708,9.177803039550781,24723.1484375
4100,98400,-52.20064259,31,24.0,3099,98299,772.970458984375,0.0003,-1.992212176322937,9.113028526306152,25166.49609375
4104,98496,-53.67797856999999,31,24.0,3102,98395,752.98193359375,0.0003,0.070487380027771,9.178107261657715,39424.609375
4108,98592,-55.29049796,31,24.0,3105,98491,739.8716430664062,0.0003,1.5298110246658325,9.147077560424805,29134.296875
4112,98688,-58.33200644000001,31,24.0,3108,98587,687.1753540039062,0.0003,-0.18004757165908813,9.153550148010254,31333.31640625
4116,98784,-59.18691879000001,31,24.0,3111,98683,703.8004760742188,0.0003,1.5699303150177002,9.182591438293457,34206.359375
4120,98880,-60.730454800000004,31,24.0,3114,98779,790.7095336914062,0.0003,1.2996034622192383,9.100130081176758,32325.81640625
4124,98976,-60.15223271000001,31,24.0,3117,98875,737.30029296875,0.0003,-0.2627917230129242,9.095090866088867,25543.115234375
4128,99072,-58.89813137,31,24.0,3120,98971,783.5592651367188,0.0003,-0.41621872782707214,9.40109920501709,26987.51171875
4132,99168,-61.42991233000001,31,24.0,3123,99067,751.235107421875,0.0003,0.350663959980011,9.338891983032227,28777.509765625
4136,99264,-57.90645309000001,31,24.0,3126,99163,745.73779296875,0.0003,0.8166822791099548,9.42222785949707,28677.69921875
4140,99360,-56.877494399999996,31,24.0,3129,99259,692.0843505859375,0.0003,-0.45953038334846497,9.36988353729248,25793.3515625
4144,99456,-57.84716332,31,24.0,3132,99355,712.1178588867188,0.0003,-0.7922163009643555,9.387252807617188,36015.08984375
4148,99552,-57.67148962000001,31,24.0,3135,99451,740.2744140625,0.0003,0.6054185628890991,9.451120376586914,38255.4765625
4152,99648,-54.304748120000006,31,24.0,3138,99547,800.6724243164062,0.0003,1.1013867855072021,9.45902156829834,24839.9296875
4156,99744,-56.42338237,31,24.0,3141,99643,723.000244140625,0.0003,0.12205618619918823,9.472858428955078,25307.82421875
4160,99840,-55.26534456,31,24.0,3144,99739,722.972900390625,0.0003,0.8979048728942871,9.452259063720703,33976.8359375
4164,99936,-54.202127899999994,31,24.0,3147,99835,675.6221313476562,0.0003,1.5253359079360962,9.521979331970215,25336.814453125
4168,100032,-54.278275429999994,31,24.0,3150,99931,720.0674438476562,0.0003,-0.531395673751831,9.569823265075684,40043.3671875
4172,100128,-55.19020019,31,24.0,3153,100027,708.1890258789062,0.0003,-0.06261558830738068,9.532261848449707,27688.25
4176,100224,-55.57850381,31,24.0,3156,100123,700.1902465820312,0.0003,0.2196284532546997,9.508893966674805,37059.0625
4180,100320,-54.80194196,31,24.0,3159,100219,812.4293823242188,0.0003,-3.193964719772339,9.472206115722656,36364.1171875
4184,100416,-51.719483310000015,31,24.0,3161,100315,721.1757202148438,0.0003,0.41972804069519043,9.593184471130371,28519.98828125
4188,100512,-50.80639616000001,31,24.0,3165,100411,812.700927734375,0.0003,-0.5573061108589172,9.543914794921875,35807.47265625
4192,100608,-47.091894069999995,31,24.0,3167,100507,734.2188720703125,0.0003,0.2164541482925415,9.661174774169922,24801.875
4196,100704,-48.61501193000001,31,24.0,3170,100603,687.3193359375,0.0003,1.0683566331863403,9.640188217163086,28179.212890625
4200,100800,-47.36813896000002,31,24.0,3173,100699,706.2076416015625,0.0003,0.27863091230392456,9.611320495605469,31290.755859375
4204,100896,-49.24381033,31,24.0,3176,100795,754.2725219726562,0.0003,0.9986816644668579,9.559709548950195,31942.208984375
4208,100992,-51.531404460000005,31,24.0,3179,100891,729.792236328125,0.0003,0.8622750639915466,9.553977012634277,29933.177734375
4212,101088,-50.09813927000001,31,24.0,3182,100987,749.0289306640625,0.0003,-2.8890185356140137,9.442683219909668,40751.30859375
4216,101184,-50.86690203000001,31,24.0,3185,101083,726.0111694335938,0.0003,0.9393278360366821,9.424200057983398,23519.095703125
4220,101280,-49.76441390000001,31,24.0,3188,101179,731.7462158203125,0.0003,1.309794545173645,9.39001750946045,24343.849609375
4224,101376,-48.912171990000004,31,24.0,3191,101275,720.2976684570312,0.0003,0.061158984899520874,9.390389442443848,24367.583984375
4228,101472,-46.96442471,31,24.0,3194,101371,696.7387084960938,0.0003,0.6890127062797546,9.391356468200684,28540.92578125
4232,101568,-47.54547872999999,31,24.0,3197,101467,727.0302734375,0.0003,-1.9337209463119507,9.307150840759277,30095.376953125
4236,101664,-48.94173753,31,24.0,3200,101563,733.4412841796875,0.0003,-0.9481954574584961,9.29252815246582,28887.58203125
4240,101760,-49.35193821,31,24.0,3203,101659,751.0398559570312,0.0003,0.38028162717819214,9.284659385681152,21643.14453125
4244,101856,-48.89314750000001,31,24.0,3206,101755,752.8404541015625,0.0003,1.741401195526123,9.3490571975708,30846.572265625
4248,101952,-51.17772538,31,24.0,3209,101851,689.7371215820312,0.0003,-0.21905039250850677,9.249410629272461,32270.458984375
4252,102048,-53.624868030000016,31,24.0,3212,101947,723.3704833984375,0.0003,0.8189578056335449,9.191276550292969,27686.87890625
4256,102144,-52.87353336,31,24.0,3215,102043,683.8350219726562,0.0003,0.2972073554992676,9.098122596740723,51110.4921875
4260,102240,-52.370680029999995,31,24.0,3218,102139,705.9586181640625,0.0003,0.8521880507469177,8.956751823425293,26766.748046875
4264,102336,-55.371660219999995,31,24.0,3221,102235,655.9884033203125,0.0003,-3.700868606567383,9.1563138961792,33976.25
4268,102432,-54.54923648000001,31,24.0,3224,102331,715.9756469726562,0.0003,1.999522089958191,9.281461715698242,28201.263671875
4272,102528,-54.614269529999994,31,24.0,3227,102427,767.3934326171875,0.0003,-0.3516634702682495,9.424604415893555,28034.78515625
4276,102624,-51.105388489999996,31,24.0,3230,102523,752.4024658203125,0.0003,0.3880552649497986,9.375320434570312,34270.8671875
4280,102720,-53.82699724,31,24.0,3233,102619,728.2802734375,0.0003,0.35894763469696045,9.333404541015625,18950.947265625
4284,102816,-55.508879789999995,31,24.0,3236,102715,758.8653564453125,0.0003,1.6652398109436035,9.273040771484375,17950.0390625
4288,102912,-57.396623680000005,31,24.0,3239,102811,756.2156372070312,0.0003,0.902583658695221,9.304075241088867,19660.78515625
4292,103008,-60.11562117999999,31,24.0,3241,102907,766.5420532226562,0.0003,-1.9233707189559937,9.464158058166504,28316.265625
4296,103104,-62.418764499999995,31,24.0,3244,103003,697.2918090820312,0.0003,0.5273151397705078,9.423831939697266,30735.3515625
4300,103200,-59.28416751999999,31,24.0,3247,103099,701.1829833984375,0.0003,0.664923906326294,9.400325775146484,23933.458984375
4304,103296,-57.321782590000005,31,24.0,3250,103195,708.2637329101562,0.0003,0.2601699233055115,9.337262153625488,23860.1015625
4308,103392,-56.21499258,31,24.0,3254,103291,732.0380249023438,0.0003,0.14461621642112732,9.225465774536133,21107.5625
4312,103488,-53.50822408,31,24.0,3257,103387,732.96142578125,0.0003,-0.6506989002227783,9.160255432128906,22523.689453125
4316,103584,-53.424071000000005,31,24.0,3260,103483,734.5813598632812,0.0003,0.2829192280769348,9.11459732055664,29382.90234375
4320,103680,-54.90238168,31,24.0,3262,103579,725.275390625,0.0003,-0.332836389541626,9.015914916992188,24762.13671875
4324,103776,-57.82926759,31,24.0,3265,103675,783.6948852539062,0.0003,-1.9431912899017334,8.97516918182373,30199.943359375
4328,103872,-60.115995870000006,31,24.0,3268,103771,758.462646484375,0.0003,-0.4968738853931427,9.091854095458984,23994.29296875
4332,103968,-59.54703479,31,24.0,3271,103867,748.8320922851562,0.0003,0.9643962979316711,9.124757766723633,19497.634765625
4336,104064,-61.45628657,31,24.0,3274,103963,714.6820678710938,0.0003,-1.170066237449646,9.076751708984375,26024.85546875
4340,104160,-62.34751517999999,31,24.0,3277,104059,710.3809814453125,0.0003,1.0046882629394531,9.102527618408203,29928.146484375
4344,104256,-61.87440707000002,31,24.0,3280,104155,750.201171875,0.0003,-1.069074034690857,9.054924964904785,24825.1328125
4348,104352,-58.01945705,31,24.0,3283,104251,698.9981079101562,0.0003,0.4657852351665497,9.012877464294434,31099.65625
4352,104448,-60.0790074,31,24.0,3286,104347,733.7430419921875,0.0003,1.083991527557373,8.913778305053711,22731.44921875
4356,104544,-60.85260209,31,24.0,3289,104443,686.6883544921875,0.0003,0.16614779829978943,8.789493560791016,32902.6328125
4360,104640,-61.38485149,31,24.0,3292,104539,716.7435913085938,0.0003,1.1672170162200928,8.820028305053711,29460.72265625
4364,104736,-59.18167447999999,31,24.0,3295,104635,679.2572021484375,0.0003,-0.3692386746406555,8.93272590637207,23878.47265625
4368,104832,-60.341531270000004,31,24.0,3298,104731,734.9862060546875,0.0003,-0.6043622493743896,8.940170288085938,34547.0625
4372,104928,-62.986427509999984,31,24.0,3301,104827,712.0889282226562,0.0003,1.3057615756988525,8.962057113647461,30925.626953125
4376,105024,-63.677444609999995,31,24.0,3304,104923,697.245361328125,0.0003,1.2870876789093018,8.929489135742188,30018.001953125
4380,105120,-62.869334630000004,31,24.0,3307,105019,643.7495727539062,0.0003,0.1480739265680313,8.834486961364746,18358.23828125
4384,105216,-63.2302817,31,24.0,3310,105115,664.78759765625,0.0003,1.1522293090820312,8.752093315124512,24971.14453125
4388,105312,-60.18695383,31,24.0,3313,105211,659.6221923828125,0.0003,0.6100531816482544,8.709091186523438,31259.81640625
4392,105408,-58.58256321999999,31,24.0,3316,105307,645.8011474609375,0.0003,0.8051214814186096,8.601458549499512,30443.55078125
4396,105504,-58.45912428999999,31,24.0,3319,105403,721.81884765625,0.0003,1.4298615455627441,8.67613697052002,33051.2734375
4400,105600,-62.443388369999994,31,24.0,3322,105499,663.0078125,0.0003,-0.6516414880752563,8.643360137939453,30509.66796875
4404,105696,-61.889873430000016,31,24.0,3325,105595,653.6065673828125,0.0003,0.0658748671412468,8.69027042388916,32668.04296875
4408,105792,-62.05467327000001,31,24.0,3328,105691,680.4420776367188,0.0003,1.550766110420227,8.695356369018555,24976.48046875
4412,105888,-64.22883849,31,24.0,3331,105787,753.3370361328125,0.0003,-5.7584357261657715,8.590448379516602,20531.279296875
4416,105984,-63.039182870000005,31,24.0,3333,105883,670.4251708984375,0.0003,1.213000774383545,8.705757141113281,31676.748046875
4420,106080,-59.75938594000001,31,24.0,3336,105979,665.8741455078125,0.0003,-0.17287874221801758,8.668479919433594,28128.51953125
4424,106176,-58.38015082,31,24.0,3339,106075,658.7943725585938,0.0003,-0.575053334236145,8.661565780639648,23153.44921875
4428,106272,-60.48884588,31,24.0,3342,106171,710.3406982421875,0.0003,-2.341670036315918,8.71773910522461,30895.83203125
4432,106368,-60.77649416000001,31,24.0,3345,106267,658.4548950195312,0.0003,-2.560224771499634,8.787290573120117,24975.833984375
4436,106464,-56.92661465000002,31,24.0,3348,106363,698.3764038085938,0.0003,0.4363919794559479,8.954532623291016,22590.11328125
4440,106560,-55.01124423,31,24.0,3351,106459,693.15478515625,0.0003,-1.17648446559906,8.89222526550293,22903.8046875
4444,106656,-56.32098706000001,31,24.0,3354,106555,703.040771484375,0.0003,0.7048327922821045,8.87319278717041,30445.97265625
4448,106752,-59.2806638,31,24.0,3357,106651,714.5261840820312,0.0003,-2.5792908668518066,8.896180152893066,25254.18359375
4452,106848,-57.24352875,31,24.0,3360,106747,694.3278198242188,0.0003,1.2963463068008423,9.031789779663086,24965.8828125
4456,106944,-57.096284960000006,31,24.0,3363,106843,681.4312133789062,0.0003,0.6522916555404663,9.101850509643555,24549.265625
4460,107040,-58.82318577,31,24.0,3366,106939,717.0969848632812,0.0003,1.0229538679122925,9.069303512573242,21899.25390625
4464,107136,-59.22365673999999,31,24.0,3369,107035,627.11474609375,0.0003,0.10179266333580017,9.031193733215332,25090.1640625
4468,107232,-59.371354260000004,31,24.0,3372,107131,671.8173217773438,0.0003,0.057277027517557144,9.028470039367676,22602.5859375
4472,107328,-58.58194285,31,24.0,3375,107227,693.679931640625,0.0003,0.2936467230319977,9.042346000671387,22618.5546875
4476,107424,-60.75227441999999,31,24.0,3378,107323,619.4330444335938,0.0003,0.8136726021766663,8.98879337310791,25212.19921875
4480,107520,-58.90291423000001,31,24.0,3381,107419,695.711181640625,0.0003,-2.995288610458374,9.062300682067871,21819.9140625
4484,107616,-59.92796523999999,31,24.0,3384,107515,738.5287475585938,0.0003,-1.7897412776947021,9.096129417419434,16959.8125
4488,107712,-62.118765159999995,31,24.0,3387,107611,701.1873779296875,0.0003,-2.9272260665893555,9.726178169250488,26751.873046875
4492,107808,-63.55283887999999,31,24.0,3390,107707,710.5015258789062,0.0003,1.4989925622940063,9.737347602844238,28776.623046875
4496,107904,-64.22612874,31,24.0,3393,107803,757.278564453125,0.0003,-1.9971904754638672,9.763745307922363,21911.4765625
4500,108000,-61.77039876,31,24.0,3396,107899,695.4581909179688,0.0003,-1.838477611541748,9.797669410705566,30761.55078125
4504,108096,-61.56502407999999,31,24.0,3399,107995,732.980224609375,0.0003,2.081120252609253,9.910388946533203,28081.62890625
4508,108192,-60.1501841,31,24.0,3402,108091,681.13818359375,0.0003,-1.262623906135559,9.903475761413574,30526.06640625
4512,108288,-61.31617001000001,31,24.0,3405,108187,724.0877685546875,0.0003,-1.0675452947616577,9.917501449584961,18443.41796875
4516,108384,-60.98140956000002,31,24.0,3408,108283,747.1863403320312,0.0003,0.567625880241394,9.872788429260254,38865.765625
4520,108480,-63.30207316999999,31,24.0,3411,108379,700.7398071289062,0.0003,0.3603990972042084,9.802846908569336,25071.4375
4524,108576,-64.28268583,31,24.0,3415,108475,701.855224609375,0.0003,0.9945026636123657,9.714507102966309,19781.6953125
4528,108672,-60.689806989999994,31,24.0,3417,108571,657.8737182617188,0.0003,0.2956431806087494,9.672435760498047,32400.2265625
4532,108768,-59.81850485000001,31,24.0,3420,108667,715.17138671875,0.0003,1.8621832132339478,9.690467834472656,20999.328125
4536,108864,-60.69097836000001,31,24.0,3423,108763,670.419921875,0.0003,0.8288652300834656,9.63772964477539,23673.7265625
4540,108960,-62.082452159999995,31,24.0,3426,108859,695.0572509765625,0.0003,0.5864486694335938,9.569008827209473,24834.681640625
4544,109056,-60.705034010000006,31,24.0,3429,108955,645.3035278320312,0.0003,-0.09701129794120789,9.504303932189941,19079.48046875
4548,109152,-60.87273232,31,24.0,3432,109051,635.8370361328125,0.0003,-0.03523896634578705,9.430486679077148,23205.88671875
